time,battery_charge_level,battery_charge_rate,battery_discharge_rate,battery_max_discharge,consumption,grid_carbon,grid_power,solar_power,total_carbon
543,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
544,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
545,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
546,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
547,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
548,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
549,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
550,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
551,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
552,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
553,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
554,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
555,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
556,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
557,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
558,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
559,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
560,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
561,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
562,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
563,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
564,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
565,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
566,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
567,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
568,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
569,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
570,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
571,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
572,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
573,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
574,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
575,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
576,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
577,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
578,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
579,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
580,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
581,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
582,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
583,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
584,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
585,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
586,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
587,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
588,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
589,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
590,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
591,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
592,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
593,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
594,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
595,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
596,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
597,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
598,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
599,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
600,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
601,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
602,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
603,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
604,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
605,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
606,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
607,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
608,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
609,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
610,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
611,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
612,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
613,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
614,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
615,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
616,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
617,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
618,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
619,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
620,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
621,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
622,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
623,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
624,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
625,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
626,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
627,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
628,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
629,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
630,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
631,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
632,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
633,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
634,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
635,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
636,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
637,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
638,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
639,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
640,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
641,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
642,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
643,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
644,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
645,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
646,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
647,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
648,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
649,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
650,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
651,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
652,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
653,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
654,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
655,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
656,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
657,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
658,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
659,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
660,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
661,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
662,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
663,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
664,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
665,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
666,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
667,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
668,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
669,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
670,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
671,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
672,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
673,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
674,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
675,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
676,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
677,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
678,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
679,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
680,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
681,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
682,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
683,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
684,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
685,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
686,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
687,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
688,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
689,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
690,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
691,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
692,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
693,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
694,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
695,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
696,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
697,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
698,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
699,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
700,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
701,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
702,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
703,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
704,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
705,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
706,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
707,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
708,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
709,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
710,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
711,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
712,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
713,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
714,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
715,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
716,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
717,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
718,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
719,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
720,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
721,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
722,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
723,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
724,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
725,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
726,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
727,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
728,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
729,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
730,8.93,0.00,0.00,inf,50.00,512.11,-128.33,178.33,-65720.24
